Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40966799,11/18/2018 01:04:33 AM,11/18/2018 02:01:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10011,240 WEST 15 STREET,WEST 15 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:04:33 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 02:01:53 AM,04 MANHATTAN,1007640061,MANHATTAN,984132,208791,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73975968886793,-74.00042581528827,"(40.73975968886793, -74.00042581528827)"
40966607,11/18/2018 01:04:59 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,230 EAST 13 STREET,EAST 13 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:04:59 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1004680024,MANHATTAN,987889,206056,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73225204132802,-73.98686976901666,"(40.73225204132802, -73.98686976901666)"
40972112,11/18/2018 01:05:10 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11211,160 SOUTH 3 STREET,SOUTH 3 STREET,BEDFORD AVENUE,DRIGGS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:05:10 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:02:53 AM,01 BROOKLYN,3024310017,BROOKLYN,994912,198734,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71214924547739,-73.96154099880602,"(40.71214924547739, -73.96154099880602)"
40966527,11/18/2018 01:06:34 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,1221 BEDFORD AVENUE,BEDFORD AVENUE,HANCOCK STREET,HALSEY STREET,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:06:34 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:17:48 AM,03 BROOKLYN,3018370002,BROOKLYN,997136,187590,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68155860227759,-73.95354010876389,"(40.68155860227759, -73.95354010876389)"
40967795,11/18/2018 01:06:36 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,,,,,EAST   29 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Open,11/18/2018 09:06:36 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 MANHATTAN,,MANHATTAN,989678,209822,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74258786227404,-73.98041166510122,"(40.74258786227404, -73.98041166510122)"
40966776,11/18/2018 01:06:40 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10019,10 COLUMBUS CIRCLE,COLUMBUS CIRCLE,8 AVENUE,BEND,,,ADDRESS,NEW YORK,,N/A,Open,12/02/2018 01:06:40 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,,04 MANHATTAN,1010497501,MANHATTAN,989162,219013,ONLINE,Unspecified,MANHATTAN,,,Other,,,,,40.76781512020237,-73.98226706938841,"(40.76781512020237, -73.98226706938841)"
40972224,11/18/2018 01:07:05 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1700 GRAND AVENUE,GRAND AVENUE,WEST 175 STREET,WEST 176 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:07:05 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,05 BRONX,,BRONX,1008018,248390,MOBILE,Unspecified,BRONX,,,,,,,,40.84841622723356,-73.91409058055574,"(40.84841622723356, -73.91409058055574)"
40965005,11/18/2018 01:07:06 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10016,411 THIRD AVENUE,THIRD AVENUE,EAST 28 STREET,EAST 29 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:07:06 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,06 MANHATTAN,1009090054,MANHATTAN,989652,209769,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74244240641559,-73.9805055353544,"(40.74244240641559, -73.9805055353544)"
40971440,11/18/2018 01:07:23 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11102,18-23 ASTORIA BOULEVARD,ASTORIA BOULEVARD,18 STREET,21 STREET,,,ADDRESS,ASTORIA,,Precinct,Open,11/18/2018 09:07:23 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,01 QUEENS,4005410001,QUEENS,1004418,220643,PHONE,Unspecified,QUEENS,,,,,,,,40.772267403547026,-73.92718613728378,"(40.772267403547026, -73.92718613728378)"
40969886,11/18/2018 01:07:33 AM,11/18/2018 02:46:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,709 WEST 176 STREET,WEST 176 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:07:33 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,11/18/2018 01:44:24 AM,12 MANHATTAN,1021420202,MANHATTAN,1001251,247861,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84697990099863,-73.93855122902285,"(40.84697990099863, -73.93855122902285)"
40969842,11/18/2018 01:08:05 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3229 WESTCHESTER AVENUE,WESTCHESTER AVENUE,CONTINENTAL AVENUE,ST PAUL AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:08:05 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,10 BRONX,2042470001,BRONX,1031546,249750,ONLINE,Unspecified,BRONX,,,,,,,,40.85205433772875,-73.82903920932816,"(40.85205433772875, -73.82903920932816)"
40968679,11/18/2018 01:08:06 AM,11/18/2018 02:49:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,,,,,SICKLES STREET,SHERMAN AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2018 09:08:06 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:05:59 AM,12 MANHATTAN,,MANHATTAN,1004000,253559,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8626134859534,-73.92859840264506,"(40.8626134859534, -73.92859840264506)"
40968106,11/18/2018 01:08:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,254 EAST 203 STREET,EAST 203 STREET,VALENTINE AVENUE,BRIGGS AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:08:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2033080051,BRONX,1016218,257513,ONLINE,Unspecified,BRONX,,,,,,,,40.87343021249971,-73.88440820293128,"(40.87343021249971, -73.88440820293128)"
40970299,11/18/2018 01:08:30 AM,11/18/2018 02:52:08 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,328 ETNA STREET,ETNA STREET,HEMLOCK STREET,AUTUMN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:08:30 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:13:10 AM,05 BROOKLYN,3041200051,BROOKLYN,1019811,189701,PHONE,Unspecified,BROOKLYN,,,,,,,,40.687290756566235,-73.8717753583883,"(40.687290756566235, -73.8717753583883)"
40966532,11/18/2018 01:08:51 AM,11/18/2018 01:59:46 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,299 VANDERVOORT AVENUE,VANDERVOORT AVENUE,REWE STREET,MASPETH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:08:51 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:59:46 AM,01 BROOKLYN,3029140016,BROOKLYN,1002525,200060,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71577634844434,-73.934076483014,"(40.71577634844434, -73.934076483014)"
40966723,11/18/2018 01:09:08 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11109,4-75 48 AVENUE,48 AVENUE,CENTER BOULEVARD,5 STREET,,,ADDRESS,LONG ISLAND CITY,,Precinct,Open,11/18/2018 09:09:08 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,02 QUEENS,4000190019,QUEENS,996319,210556,MOBILE,Unspecified,QUEENS,,,,,,,,40.74459593908806,-73.95644459333987,"(40.74459593908806, -73.95644459333987)"
40970101,11/18/2018 01:09:20 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,355 EAST 187 STREET,EAST 187 STREET,ELM PLACE,MARION AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:09:20 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,05 BRONX,2030220073,BRONX,1013268,252468,PHONE,Unspecified,BRONX,,,,,,,,40.85959342197313,-73.89509682373193,"(40.85959342197313, -73.89509682373193)"
40967967,11/18/2018 01:09:21 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,711 FAIRMOUNT PLACE,FAIRMOUNT PLACE,CROTONA AVENUE,CLINTON AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:09:21 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:25:58 AM,06 BRONX,2029500030,BRONX,1014237,246841,ONLINE,Unspecified,BRONX,,,,,,,,40.844145750523644,-73.89161895722347,"(40.844145750523644, -73.89161895722347)"
40968811,11/18/2018 01:09:25 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,269 KOSCIUSZKO STREET,KOSCIUSZKO STREET,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:09:25 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:17:47 AM,03 BROOKLYN,3017810063,BROOKLYN,999758,191203,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69147125249415,-73.9440782924226,"(40.69147125249415, -73.9440782924226)"
40971521,11/18/2018 01:09:26 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1210 SHERIDAN AVENUE,SHERIDAN AVENUE,EAST 167 STREET,EAST 168 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:09:26 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,04 BRONX,2024530001,BRONX,1007351,243231,PHONE,Unspecified,BRONX,,,,,,,,40.83425805420328,-73.91651922101973,"(40.83425805420328, -73.91651922101973)"
40969849,11/18/2018 01:09:28 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11249,117 SOUTH 3 STREET,SOUTH 3 STREET,BERRY STREET,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 09:09:28 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:02:53 AM,01 BROOKLYN,3024177503,BROOKLYN,994492,198941,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71271790729786,-73.9630556696906,"(40.71271790729786, -73.9630556696906)"
40971031,11/18/2018 01:09:36 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,132 AVENUE D,AVENUE D,EAST 9 STREET,EAST 10 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:09:36 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1003620010,MANHATTAN,991036,203185,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72436999250969,-73.97551766694457,"(40.72436999250969, -73.97551766694457)"
40969773,11/18/2018 01:09:36 AM,11/18/2018 02:50:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,686 WEST 204 STREET,WEST 204 STREET,COOPER STREET,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:09:36 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:07:00 AM,12 MANHATTAN,1022390021,MANHATTAN,1005344,255511,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.867968022782314,-73.9237333369375,"(40.867968022782314, -73.9237333369375)"
40971441,11/18/2018 01:09:38 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3229 WESTCHESTER AVENUE,WESTCHESTER AVENUE,CONTINENTAL AVENUE,ST PAUL AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:09:38 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,10 BRONX,2042470001,BRONX,1031546,249750,ONLINE,Unspecified,BRONX,,,,,,,,40.85205433772875,-73.82903920932816,"(40.85205433772875, -73.82903920932816)"
40966082,11/18/2018 01:09:48 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,,10128,334 EAST 92 STREET,EAST 92 STREET,,,,,LATLONG,NEW YORK,,N/A,Open,11/23/2018 01:09:48 AM,"The Department of Parks and Recreation usually requires 5 days to inspect this issue and may take up to 30 days to resolve it, if warranted.  Please note your Service Request number for future reference.",,08 MANHATTAN,,MANHATTAN,998719,223796,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78093272277658,-73.94775481823098,"(40.78093272277658, -73.94775481823098)"
40967243,11/18/2018 01:10:56 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,,10128,319 EAST 92 STREET,EAST 92 STREET,,,,,LATLONG,NEW YORK,,N/A,Open,11/23/2018 01:10:56 AM,"The Department of Parks and Recreation usually requires 5 days to inspect this issue and may take up to 30 days to resolve it, if warranted.  Please note your Service Request number for future reference.",,08 MANHATTAN,,MANHATTAN,998719,223977,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7814295197222,-73.94775442842781,"(40.7814295197222, -73.94775442842781)"
40969531,11/18/2018 01:11:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,138 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:11:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1004110042,MANHATTAN,987529,201746,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72042228058381,-73.98817082018844,"(40.72042228058381, -73.98817082018844)"
40967527,11/18/2018 01:11:26 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10031,3480 BROADWAY,BROADWAY,WEST 142 STREET,WEST 143 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:11:26 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,09 MANHATTAN,1020740001,MANHATTAN,997598,239705,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.824600320883576,-73.95177093639812,"(40.824600320883576, -73.95177093639812)"
40967203,11/18/2018 01:11:29 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1500 NOBLE AVENUE,NOBLE AVENUE,EAST 177 STREET,MANSION STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:11:29 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:19:53 AM,09 BRONX,2038950001,BRONX,1019808,244335,ONLINE,Unspecified,BRONX,,,,,,,,40.837246842249975,-73.87149718589308,"(40.837246842249975, -73.87149718589308)"
40971648,11/18/2018 01:11:34 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10467,3050 PERRY AVENUE,PERRY AVENUE,EAST MOSHOLU PARKWAY NORTH,EAST 204 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:11:34 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2033330009,BRONX,1017470,257143,PHONE,Unspecified,BRONX,,,,,,,,40.87241005370677,-73.87988298692268,"(40.87241005370677, -73.87988298692268)"
40966083,11/18/2018 01:11:40 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,,10128,315 EAST 92 STREET,EAST 92 STREET,,,,,LATLONG,NEW YORK,,N/A,Open,11/23/2018 01:11:40 AM,"The Department of Parks and Recreation usually requires 5 days to inspect this issue and may take up to 30 days to resolve it, if warranted.  Please note your Service Request number for future reference.",,08 MANHATTAN,,MANHATTAN,998675,224001,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78149546526786,-73.94791325481671,"(40.78149546526786, -73.94791325481671)"
40967319,11/18/2018 01:12:26 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2615 GRAND CONCOURSE,GRAND CONCOURSE,EAST 192 STREET,EAST 193 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:12:26 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2031680052,BRONX,1013236,254437,PHONE,Unspecified,BRONX,,,,,,,,40.864997833971316,-73.89520399133355,"(40.864997833971316, -73.89520399133355)"
40971081,11/18/2018 01:12:34 AM,11/18/2018 02:04:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,168-07 84 AVENUE,84 AVENUE,168 STREET,168 PLACE,,,ADDRESS,JAMAICA,,Precinct,Closed,11/18/2018 09:12:34 AM,The Police Department reviewed your complaint and provided additional information below.,11/18/2018 02:04:57 AM,08 QUEENS,4098710045,QUEENS,1040460,200153,ONLINE,Unspecified,QUEENS,,,,,,,,40.71587192133916,-73.79723287755856,"(40.71587192133916, -73.79723287755856)"
40968016,11/18/2018 01:13:08 AM,11/18/2018 02:12:09 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11206,41 NOSTRAND AVENUE,NOSTRAND AVENUE,FLUSHING AVENUE,PARK AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:13:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:12:09 AM,03 BROOKLYN,3017190001,BROOKLYN,997229,193791,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69857878134422,-73.95319285494793,"(40.69857878134422, -73.95319285494793)"
40970254,11/18/2018 01:13:26 AM,11/18/2018 02:43:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,1453 BUSHWICK AVENUE,BUSHWICK AVENUE,CHAUNCEY STREET,PILLING STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:13:26 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 01:40:18 AM,04 BROOKLYN,3034510003,BROOKLYN,1009730,188420,PHONE,Unspecified,BROOKLYN,,,,,,,,40.683809468730175,-73.90812989691409,"(40.683809468730175, -73.90812989691409)"
40966420,11/18/2018 01:13:43 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10461,3229 WESTCHESTER AVENUE,WESTCHESTER AVENUE,CONTINENTAL AVENUE,ST PAUL AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 09:13:43 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,10 BRONX,2042470001,BRONX,1031546,249750,ONLINE,Unspecified,BRONX,,,,,,,,40.85205433772875,-73.82903920932816,"(40.85205433772875, -73.82903920932816)"
40968797,11/18/2018 01:13:53 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,450 EAST 184 STREET,EAST 184 STREET,PARK AVENUE,WASHINGTON AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:13:53 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:35:11 AM,06 BRONX,2030380055,BRONX,1013697,251229,ONLINE,Unspecified,BRONX,,,,,,,,40.85619132024811,-73.89355138736937,"(40.85619132024811, -73.89355138736937)"
40965007,11/18/2018 01:13:59 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10302,,,,,SHARPE AVENUE,GROVE AVENUE,INTERSECTION,STATEN ISLAND,,Precinct,Assigned,11/18/2018 09:13:59 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:45:26 AM,01 STATEN ISLAND,,STATEN ISLAND,946243,171958,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63858004167751,-74.13694431318685,"(40.63858004167751, -74.13694431318685)"
40966788,11/18/2018 01:14:15 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10031,3480 BROADWAY,BROADWAY,WEST 142 STREET,WEST 143 STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:14:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,09 MANHATTAN,1020740001,MANHATTAN,997598,239705,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.824600320883576,-73.95177093639812,"(40.824600320883576, -73.95177093639812)"
40968231,11/18/2018 01:14:16 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,,10128,427 EAST 87 STREET,EAST 87 STREET,,,,,LATLONG,NEW YORK,,N/A,Open,11/23/2018 01:14:16 AM,"The Department of Parks and Recreation usually requires 5 days to inspect this issue and may take up to 30 days to resolve it, if warranted.  Please note your Service Request number for future reference.",,08 MANHATTAN,,MANHATTAN,998780,222447,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77722997467774,-73.94753747458795,"(40.77722997467774, -73.94753747458795)"
40969818,11/18/2018 01:14:35 AM,,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11103,34-14 30 AVENUE,30 AVENUE,34 STREET,35 STREET,,,ADDRESS,ASTORIA,,Precinct,Assigned,11/18/2018 09:14:35 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:59:47 AM,01 QUEENS,4006260046,QUEENS,1006745,218241,PHONE,Unspecified,QUEENS,,,,,,,,40.7656689253723,-73.91879285950512,"(40.7656689253723, -73.91879285950512)"
40968782,11/18/2018 01:14:44 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2007 LAFONTAINE AVENUE,LAFONTAINE AVENUE,EAST 178 STREET,EAST 179 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 09:14:44 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:35:10 AM,06 BRONX,2030610068,BRONX,1013657,248085,ONLINE,Unspecified,BRONX,,,,,,,,40.847562112985365,-73.89370977474724,"(40.847562112985365, -73.89370977474724)"
40971939,11/18/2018 01:14:48 AM,11/18/2018 02:25:26 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11201,216 DUFFIELD STREET,DUFFIELD STREET,WILLOUGHBY STREET,FULTON STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:14:48 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:54:39 AM,02 BROOKLYN,3001450026,BROOKLYN,988582,191245,PHONE,Unspecified,BROOKLYN,,,,,,,,40.691599059545375,-73.98437881826075,"(40.691599059545375, -73.98437881826075)"
40964636,11/18/2018 01:14:50 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10003,150 EAST 14 STREET,EAST 14 STREET,IRVING PLACE,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 09:14:50 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1005590032,MANHATTAN,987553,206570,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73366297686509,-73.98808187105558,"(40.73366297686509, -73.98808187105558)"
40968265,11/18/2018 01:14:55 AM,11/18/2018 02:50:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,686 WEST 204 STREET,WEST 204 STREET,COOPER STREET,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 09:14:55 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:07:00 AM,12 MANHATTAN,1022390021,MANHATTAN,1005344,255511,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.867968022782314,-73.9237333369375,"(40.867968022782314, -73.9237333369375)"
40971920,11/18/2018 01:15:02 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11415,119-11 METROPOLITAN AVENUE,METROPOLITAN AVENUE,LEFFERTS BOULEVARD,BREVOORT STREET,,,ADDRESS,KEW GARDENS,,Precinct,Assigned,11/18/2018 09:15:02 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:23:56 AM,09 QUEENS,4092300084,QUEENS,1030985,196558,MOBILE,Unspecified,QUEENS,,,,,,,,40.70605964424251,-73.83143703998772,"(40.70605964424251, -73.83143703998772)"
40969506,11/18/2018 01:15:10 AM,11/18/2018 02:00:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11211,299 VANDERVOORT AVENUE,VANDERVOORT AVENUE,REWE STREET,MASPETH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 09:15:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:00:48 AM,01 BROOKLYN,3029140016,BROOKLYN,1002525,200060,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.71577634844434,-73.934076483014,"(40.71577634844434, -73.934076483014)"
